YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201804,124409,753774,2,3.78,"SE","FAIRGRANGE",39.5383,-88.1241,3932298,887446
201804,124409,753774,3,1.99,"NNE","DIONA",39.4071,-88.1172,3924426,887032
201804,124409,753774,4,.45,"NNW","AETNA",39.406,-88.4234,3924360,8825404
201804,124425,746589,1,10.47,"N","BIDDLE",45.25,-105.32,4515000,10519200
201804,124425,746590,1,7.18,"SSW","ASHLAND",45.5,-106.31,4530000,10618600
201804,124425,746591,1,11.65,"NNW","EPSIE",45.63,-105.76,4537800,10545600
201804,124425,746592,1,.84,"NW","ASHLAND",45.61,-106.28,4536600,10616800
201804,124425,746596,1,.69,"S","ASHLAND",45.59,-106.27,4535400,10616200
201804,124425,746597,1,1.69,"NW","ASHLAND",45.62,-106.29,4537200,10617400
201804,124425,746599,1,20.52,"E","VOLBORG",45.8,-105.26,4548000,10515600
201804,124425,746600,1,8.94,"SSW","WILLARD",46.08,-104.44,464800,10426400
201804,124426,746588,1,.87,"WNW","EAST MT CARMEL",38.4054,-87.7446,3824324,8744676
201804,124426,746588,2,0,"N","EAST MT CARMEL",38.4,-87.73,3824000,8743800
201804,124426,746588,3,.27,"NNE","CRAWLEYVILLE",38.2837,-87.8283,3817022,8749698
201804,124426,746588,4,1.88,"W","SKELTON",38.3468,-87.8145,3820808,8748870
201804,124426,746593,1,1.86,"SSW","GRIFFIN",38.1748,-87.9322,3810488,8755932
201804,124426,746593,2,1.8,"S","GRIFFIN",38.1741,-87.917,3810446,8755020
201804,124426,746593,3,.57,"ENE","NEW HARMONY",38.1327,-87.92,387962,8755200
201804,124426,746593,4,2.1,"NE","SAVAH",38.0376,-87.9486,382256,8756916
201804,124426,746593,5,2.1,"N","SAVAH",38.0501,-87.9744,383006,8758464
201804,124426,746593,6,1.32,"SW","NEW HARMONY",38.1168,-87.9476,387008,8756856
201804,124427,746604,1,0,"N","NEWBURGH",37.95,-87.42,3757000,8725200
201804,124427,746604,2,.65,"S","NEWBURGH",37.9408,-87.4178,3756448,8725068
201804,124427,746604,3,2.13,"ESE","NEWBURGH",37.9351,-87.3857,3756106,8723142
201804,124427,746604,4,2.48,"W","YANKEETOWN",37.9154,-87.3451,3754924,8720706
201804,124427,746604,5,1.54,"WNW","YANKEETOWN",37.9269,-87.3269,3755614,8719614
201804,124427,746608,1,4.89,"SSE","SMYTHE",37.9313,-87.4587,3755878,8727522
201804,124427,746608,2,4.06,"SSE","SMYTHE",37.9443,-87.4563,3756658,8727378
201804,124427,746608,3,3.94,"S","EVANSVILLE",37.9238,-87.5378,3755428,8732268
201804,124427,746608,4,1.51,"SSW","HOWELL",37.9504,-87.642,3757024,8738520
201804,124427,746608,5,1.81,"WSW","VAUGHAN",37.8924,-87.6617,3753544,8739702
201804,124427,746608,6,2.95,"WSW","RAHM",37.8523,-87.6692,3751138,8740152
201804,124427,746608,7,1.43,"ENE","RAHM",37.8813,-87.5981,3752878,8735886
201804,124427,746609,1,0,"N","MT VERNON",37.93,-87.9,3755800,8754000
201804,124427,746609,2,2.31,"WSW","HOVEY",37.8851,-87.968,3753106,8758080
201804,124427,746609,3,7.11,"SW","HOVEY",37.8155,-88.0043,3748930,88258
201804,124427,746609,4,6.69,"S","HOVEY",37.8034,-87.9213,3748204,8755278
201804,124434,746626,1,0,"N","PATOKA",38.42,-87.58,3825200,8734800
201804,124434,746626,2,3.29,"E","PATOKA",38.4284,-87.5201,3825704,8731206
201804,124434,746626,3,3.56,"N","DOUGLAS",38.3814,-87.4953,3822884,8729718
201804,124434,746626,4,2.04,"W","LYLE",38.3705,-87.6877,3822230,8741262
201804,124434,746626,5,1.68,"ENE","EAST MT CARMEL",38.4102,-87.7019,3824612,8742114
201804,124437,746629,1,1.57,"NE","EAST MT CARMEL",38.4177,-87.7118,3825062,8742708
201804,124437,746629,2,1.84,"E","EAST MT CARMEL",38.4021,-87.6961,3824126,8741766
201804,124437,746629,3,1.56,"E","HAZLETON",38.4814,-87.5013,3828884,8730078
201804,124437,746629,4,1.49,"NNE","HAZLETON",38.5,-87.5195,3830000,8731170
201804,124437,746629,5,2.16,"WNW","HAZLETON",38.488,-87.5686,3829280,8734116
201804,124437,746640,1,0,"N","PETERSBURG",38.5,-87.28,3830000,8716800
201804,124437,746640,2,1.08,"NW","PETERSBURG",38.5101,-87.2952,3830606,8717712
201804,124437,746640,3,4.99,"NNW","ALGIERS",38.5486,-87.1988,3832916,8711928
201804,124437,746640,4,2.14,"NE","IVY",38.5254,-87.0972,3831524,875832
201804,124437,746640,5,1.16,"ENE","IVY",38.5052,-87.0996,3830312,875976
201804,124444,746642,1,0,"N","NEWBURGH",37.95,-87.42,3757000,8725200
201804,124444,746642,2,.7,"SSW","NEWBURGH",37.9403,-87.4238,3756418,8725428
201804,124444,746642,3,1.81,"W","YANKEETOWN",37.9163,-87.3329,3754978,8719974
201804,124444,746642,4,1.54,"WNW","YANKEETOWN",37.9269,-87.3269,3755614,8719614
201804,124444,746646,1,0,"N","MT VERNON",37.93,-87.9,3755800,8754000
201804,124444,746646,2,3.13,"SE","MT VERNON ARPT",37.8981,-87.8392,3753886,8750352
201804,124444,746646,3,2.46,"ESE","MT VERNON ARPT",37.9108,-87.842,3754648,8750520
201804,124444,746646,4,.39,"WNW","MT VERNON ARPT",37.9322,-87.8866,3755932,8753196
201804,124445,746648,1,0,"N","OWENSBORO",37.77,-87.12,3746200,877200
201804,124445,746648,2,.71,"NNW","OWENSBORO",37.7798,-87.1236,3746788,877416
201804,124445,746648,3,2.48,"WSW","THURSTON",37.79,-87.0737,3747400,874422
201804,124445,746648,4,2.43,"WSW","THURSTON",37.7868,-87.0713,3747208,874278
201804,124445,746650,1,0,"N","BASKETT",37.87,-87.47,3752200,8728200
201804,124445,746650,2,.5,"ESE","SCUFFLETOWN",37.9167,-87.3619,3755002,8721714
201804,124445,746650,3,1.69,"WNW","WELLS STORE",37.9362,-87.43,3756172,8725800
201804,124445,746650,4,2.94,"NW","BASKETT",37.901,-87.5069,3754060,8730414
201804,124445,746650,5,3.07,"N","HENDERSON",37.8744,-87.5782,3752464,8734692
201804,124445,746650,6,.88,"NW","HENDERSON",37.8386,-87.5919,3750316,8735514
201804,124445,746651,1,0,"N","UNIONTOWN",37.77,-87.93,3746200,8755800
201804,124445,746651,2,3.44,"WNW","HENSHAW",37.643,-88.1058,3738580,886348
201804,124445,746651,3,2.07,"WSW","DE KOVEN",37.562,-88.1065,3733720,886390
201804,124445,746651,4,2.99,"SW","BLACKBURN",37.6662,-88.1542,3739972,889252
201804,124445,746651,5,3.55,"W","UNIONTOWN",37.7792,-87.994,3746752,8759640
201804,124445,746652,1,0,"N","TOLU",37.43,-88.25,3725800,8815000
201804,124445,746652,2,1.46,"NW","TOLU",37.4453,-88.2682,3726718,8816092
201804,124445,746652,3,2.33,"W","FORDS FERRY",37.4655,-88.1221,3727930,887326
201804,124445,746652,4,1.81,"S","WESTON",37.444,-88.0733,3726640,884398
201804,124445,746653,1,0,"N","SMITHLAND",37.13,-88.4,377800,8824000
201804,124445,746653,2,1.2,"WNW","SMITHLAND",37.135,-88.4209,378100,8825254
201804,124445,746653,3,1.22,"SSE","BIRDSVILLE",37.2048,-88.4386,3712288,8826316
201804,124445,746653,4,3.17,"NNW","BAYOU",37.2732,-88.4993,3716392,8829958
201804,124445,746653,5,3.5,"N","BAYOU",37.2804,-88.4727,3716824,8828362
201804,124445,746653,6,1.53,"NE","BIRDSVILLE",37.2353,-88.43,3714118,8825800
201804,124445,746654,1,0,"N","PADUCAH",37.08,-88.63,374800,8837800
201804,124445,746654,2,2.05,"E","ROWLANDTOWN",37.0954,-88.5933,375724,8835598
201804,124445,746654,3,3.58,"NNE","GRAHAMVILLE",37.1469,-88.7524,378814,8845144
201804,124445,746654,4,1.34,"ESE","ROSSINGTON",37.1436,-88.8071,378616,8848426
201804,124445,746655,1,3.82,"ENE","OGDEN",37.2015,-88.8861,3712090,8853166
201804,124445,746655,2,2.97,"N","OGDEN",37.2226,-88.9426,3713356,8856556
201804,124445,746655,3,2.34,"NNW","MONKEYS EYEBROW",37.2087,-89.0025,3712522,89150
201804,124445,746655,4,3.97,"W","MONKEYS EYEBROW",37.187,-89.0517,3711220,893102
201804,124445,746655,5,3.34,"WNW","OSCAR",37.1567,-89.0806,379402,894836
201804,124445,746655,6,1.99,"W","MONKEYS EYEBROW",37.1782,-89.0161,3710692,89966
201804,124467,746779,1,0,"N","UNIONTOWN",37.77,-87.93,3746200,8755800
201804,124467,746779,2,2.02,"SSW","RALEIGH",37.6919,-88.0804,3741514,884824
201804,124467,746779,3,2.58,"SSW","BLACKBURN",37.668,-88.1442,3740080,888652
201804,124467,746779,4,4.49,"W","UNIONTOWN",37.7767,-88.0117,3746602,88702
201804,124468,746782,1,2.08,"ESE","MARTWICK",37.3137,-86.9881,3718822,8659286
201804,124468,746782,2,1.82,"SE","MARTWICK",37.3116,-86.9962,3718696,8659772
201804,124468,746782,3,.36,"SW","PARADISE",37.2666,-86.985,3715996,8659100
201804,124468,746782,4,2.15,"SSE","PARADISE",37.2419,-86.9632,3714514,8657792
201804,123260,740679,1,.69,"N","FLORENCE",34.81,-87.67,3448600,8740200
201804,123260,740680,1,1.79,"SW","THREET",34.93,-87.84,3455800,8750400
201804,123260,740681,1,.57,"W","EAST FLORENCE",34.82,-87.63,3449200,8737800
201804,123260,740682,1,1.49,"NNW","SULLIVAN XRDS",34.92,-87.81,3455200,8748600
201804,123260,740683,1,2.82,"SSW","KIMBROUGH XRDS",34.79,-87.76,3447400,8745600
201804,123260,740684,1,.89,"SE","MC GEE TOWN",34.84,-87.72,3450400,8743200
201804,123260,740685,1,3.48,"ENE","CROOKED OAK",34.59,-87.74,3435400,8744400
201804,123260,740686,1,1.38,"N","JACKSONBURG",34.9,-87.67,3454000,8740200
201804,123260,740687,1,1.33,"ENE","FLORENCE",34.81,-87.65,3448600,8739000
201804,123260,740688,1,.69,"S","BLACKBURN",34.92,-87.63,3455200,8737800
201804,123260,740689,1,0,"N","COLBERT HGTS",34.67,-87.7,3440200,8742000
201804,123260,740690,1,.69,"S","MUSCLE SHOALS",34.74,-87.67,3444400,8740200
201804,123260,740691,1,1.38,"S","KILLEN",34.85,-87.53,3451000,8731800
201804,123260,740692,1,1.84,"WSW","CENTER STAR",34.86,-87.48,3451600,8728800
201804,123260,740693,1,1.7,"W","EAST FLORENCE",34.82,-87.65,3449200,8739000
201804,123260,740694,1,.69,"S","ANTIOCH",34.89,-87.47,3453400,8728200
201804,123260,740695,1,1.33,"WNW","MITCHELLTOWN",34.89,-87.44,3453400,8726400
201804,123260,740696,1,1.33,"ESE","ANTIOCH",34.89,-87.45,3453400,8727000
201804,123260,740697,1,.69,"S","GREEN HILL",34.96,-87.5,3457600,8730000
201804,123260,740698,1,.89,"NW","ARKDELL",34.98,-87.43,3458800,8725800
201804,123260,740699,1,1.49,"NNE","ARKDELL",34.99,-87.41,3459400,8724600
201804,123260,740700,1,2.36,"NNW","LEXINGTON",35,-87.39,3500,8723400
201804,123260,740701,1,1.83,"WSW","ANDERSON",34.91,-87.3,3454600,8718000
201804,123260,740702,1,1.79,"SE","GRASSY",34.95,-87.28,3457000,8716800
201804,123260,740703,1,1.33,"WNW","POWELL",34.98,-87.25,3458800,8715000
201804,123260,740704,1,.57,"W","ANDERSON",34.92,-87.28,3455200,8716800
201804,123260,740705,1,.57,"W","MASTERSON MILL",34.53,-87.29,3431800,8717400
201804,123260,740706,1,2.07,"S","ROGERSVILLE",34.8,-87.28,3448000,8716800
201804,123260,740707,1,.69,"S","ROGERSVILLE",34.82,-87.28,3449200,8716800
201804,123260,740708,1,.69,"N","MOUNTAIN HOME",34.59,-87.27,3435400,8716200
201804,123260,740709,1,1.33,"ESE","MOULTON HGTS",34.59,-87,3435400,8700
201804,123260,740710,1,.9,"NW","HARTSELLE",34.44,-86.94,3426400,8656400
201804,123260,740711,1,1.38,"N","OAKWORTH",34.59,-86.98,3435400,8658800
201804,123260,740712,1,1.49,"SSW","DECATUR",34.6,-86.99,3436000,8659400
201804,123260,740713,1,.89,"SW","DECATUR",34.61,-86.99,3436600,8659400
201804,123260,740714,1,1.33,"WSW","DECATUR",34.61,-87,3436600,8700
201804,123260,740715,1,1.44,"SW","WHITESIDE",34.6174,-86.9701,3437044,8658206
201804,123260,740716,1,.69,"N","NEBO",34.78,-86.77,3446800,8646200
201804,123260,740717,1,1.79,"SE","MADISON",34.68,-86.75,3440800,8645000
201804,123260,740718,1,1.49,"SSE","DECATUR",34.6,-86.97,3436000,8658200
201804,123260,740719,1,2.04,"SW","HUNTSVILLE MILLS ARP",34.7282,-86.5742,3443692,8634452
201804,123260,740720,1,.57,"W","ST BERNARD",34.18,-86.81,3410800,8648600
201804,123260,740721,1,1.71,"W","CULLMAN",34.18,-86.86,3410800,8651600
201804,123260,740722,1,1.85,"WNW","CULLMAN",34.19,-86.86,3411400,8651600
201804,123260,740723,1,1.7,"W","HUNTSVILLE MILLS ARP",34.75,-86.58,3445000,8634800
201804,123260,740725,1,0,"N","FLETCHER CHAPEL",34.73,-86.67,3443800,8640200
201804,123260,740726,1,1.7,"E","OAKWOOD COLLEGE",34.75,-86.6,3445000,8636000
201804,123260,740727,1,2.1,"NNW","LILY FLAG",34.6792,-86.58,3440752,8634800
201804,123260,740728,1,1.91,"W","ARAB",34.318,-86.5334,3419080,8632004
201804,123260,740729,1,2.19,"E","OLEANDER",34.4238,-86.4918,3425428,8629508
201804,123260,740730,1,2.13,"NNW","MT CARMEL",34.4088,-86.3934,3424528,8623604
201804,123260,740731,1,.9,"NE","MT CARMEL",34.39,-86.37,3423400,8622200
201804,123260,740732,1,2.82,"NNW","COLUMBUS CITY",34.49,-86.24,3429400,8614400
201804,123260,740734,1,.9,"NW","GRANT",34.54,-86.28,3432400,8616800
201804,123260,740735,1,1.06,"SE","GRANT",34.5187,-86.2573,3431122,8615438
201804,123260,740745,1,2.99,"SSW","GUNTERSVILLE MUNI AR",34.36,-86.29,3421600,8617400
201804,123260,740746,1,2.69,"NE","LAKEVIEW",34.36,-86.3,3421600,8618000
201804,123260,740747,1,1.71,"E","SWEARENGIN",34.57,-86.17,3434200,8610200
201804,123260,740748,1,.89,"NW","GARTH",34.73,-86.31,3443800,8618600
201804,123260,740749,1,1.14,"E","SCOTTSBORO",34.67,-86.01,3440200,86600
201804,123260,740750,1,.57,"E","SCOTTSBORO",34.67,-86.02,3440200,861200
201804,123260,740751,1,1.38,"S","LARKINSVILLE",34.66,-86.13,3439600,867800
201804,123260,740752,1,.57,"E","SCOTTSBORO",34.67,-86.02,3440200,861200
201804,123260,740754,1,.9,"SE","BOAZ",34.19,-86.16,3411400,869600
201804,123260,740755,1,2.36,"NNW","NEW HOME",34.63,-85.74,3437800,8544400
201804,123260,740756,1,1.33,"ESE","RAINSVILLE",34.49,-85.85,3429400,8551000
201804,123260,740757,1,.57,"E","BEATY XRDS",34.7,-85.67,3442000,8540200
201804,123260,740758,1,1.71,"E","SYLVANIA",34.57,-85.8,3434200,8548000
201804,123260,740759,1,4.97,"NNE","SULPHUR SPGS",34.77,-85.58,3446200,8534800
201804,123260,740760,1,.9,"SE","HENAGAR",34.46,-85.77,3427600,8546200
201804,123260,740761,1,1.79,"NE","HUGES MILL",34.44,-85.78,3426400,8546800
201804,123260,740762,1,4.03,"N","SULPHUR SPGS",34.7583,-85.6033,3445498,8536198
201804,123260,740763,1,.57,"E","(MSL)MUSCLE SHOALS A",34.75,-87.61,3445000,8736600
201804,123260,740764,1,.57,"W","CHALYBEATE SPGS",34.57,-87.23,3434200,8713800
201804,123260,740765,1,1.11,"SW","ORRVILLE",34.6583,-86.9433,3439498,8656598
201804,123260,740766,1,.57,"E","STEWERDS STORE",34.73,-86.94,3443800,8656400
201804,123260,740767,1,.54,"SW","MADISON CO JET PORT",34.6441,-86.7862,3438646,8647172
201804,123260,740768,1,2.15,"NNW","FLETCHER CHAPEL",34.76,-86.68,3445600,8640800
201804,123260,740770,1,1.33,"ESE","HUNTSVILLE MILLS ARP",34.74,-86.53,3444400,8631800
201804,123260,741924,1,3.03,"ENE","PLEASANT HILL",34.587,-86.081,3435220,864860
201804,123261,740673,1,1.78,"SW","SEWANEE",35.18,-85.95,3510800,8557000
201804,123262,738898,1,0,"N","C TOWER",29.4,-84.86,2924000,8451600
201804,123262,738899,1,0,"N","C TOWER",29.4,-84.86,2924000,8451600
201803,123401,739929,1,3,"S","ADVANCE",37.0566,-89.92,373396,8955200
201803,123401,739929,2,2,"S","ADVANCE",37.0711,-89.92,374266,8955200
201803,123401,739930,1,0,"S","BELL CITY",37.03,-89.83,371800,8949800
201803,123401,739930,2,0,"N","PAINTON",37.08,-89.8,374800,8948000
201803,123402,739932,1,0,"N","WICKLIFFE",36.97,-89.08,3658200,894800
201803,123402,739933,1,2,"NE","CUNNINGHAM",36.9405,-88.8544,3656430,8851264
201803,123402,739934,1,0,"SW","BLANDVILLE",36.95,-88.95,3657000,8857000
201803,123402,739935,1,4.55,"NW","KANSAS",36.9459,-88.7792,3656754,8846752
201803,123402,739935,2,3.5,"N","KANSAS",36.95,-88.73,3657000,8843800
201803,123402,739936,1,6,"S","SYMSONIA",36.8332,-88.52,3649992,8831200
201803,123402,739937,1,0,"SSW","BENTON",36.87,-88.35,3652200,8821000
201803,123423,740091,1,0,"SW","FARMINGTON",36.67,-88.52,3640200,8831200
201803,123423,740092,1,3,"NW","HOPKINSVILLE",36.8807,-87.5184,3652842,8731104
201803,123426,740123,1,0,"NW","PATTON",37.5,-90.02,3730000,901200
201803,123426,740123,2,0,"NE","SEDGEWICKVILLE",37.52,-89.92,3731200,8955200
201803,123426,740125,1,0,"SE","GORDONVILLE",37.32,-89.68,3719200,8940800
201803,123426,740126,1,3,"W","CAPE GIRARDEAU",37.3,-89.5846,3718000,8935076
201803,123426,740140,1,0,"N","(CGI)CAPE GIRARDEAU",37.23,-89.57,3713800,8934200
201803,123447,740240,1,1.98,"ENE","SORGHO",37.7568,-87.2148,3745408,8712888
201803,123447,740240,2,1.44,"SE","OWENSBORO",37.7547,-87.102,3745282,876120
201803,123447,740240,3,1.52,"SSE","DOYLE",37.7284,-87.0645,3743704,873870
201803,123447,740240,4,4.54,"ESE","RED HILL",37.597,-86.9724,3735820,8658344
201803,123447,740240,5,1.5,"E","PANTHER",37.6281,-87.2028,3737686,8712168
201803,123447,740325,1,0,"N","PARADISE",37.27,-86.98,3716200,8658800
201803,123447,740325,2,1.82,"NNW","KNIGHTSBURG",37.2433,-86.9453,3714598,8656718
201803,123447,740325,3,1.83,"NW","KNIGHTSBURG",37.2373,-86.9553,3714238,8657318
201803,123447,740325,4,.75,"WSW","PARADISE",37.2651,-86.9921,3715906,8659526
201803,123447,740325,5,2.28,"SSE","MARTWICK",37.3013,-86.9996,3718078,8659976
201803,123447,740325,6,1.87,"NNW","PARADISE",37.2964,-86.9881,3717784,8659286
201803,123448,740248,1,1.39,"SSE","KURREVILLE",37.4524,-89.8179,3727144,8949074
201803,123448,740248,2,1.56,"SE","KURREVILLE",37.4529,-89.8114,3727174,8948684
201803,123448,740248,3,1.23,"NNW","MILLERSVILLE",37.4463,-89.809,3726778,8948540
201803,123448,740248,4,1.45,"NW","MILLERSVILLE",37.4462,-89.8169,3726772,8949014
201803,123448,740308,1,3.07,"SW","LODI",37.2244,-90.4955,3713464,9029730
201803,123448,740308,2,1.83,"ESE","GREENVILLE",37.118,-90.4404,377080,9026424
201803,123448,740308,3,.83,"SW","GREENVILLE",37.1217,-90.4808,377302,9028848
201803,123448,740308,4,3.11,"NE","PATTERSON",37.2161,-90.5363,3712966,9032178
201803,123449,740275,1,0,"N","WAYNE CITY",38.35,-88.58,3821000,8834800
201803,123449,740275,2,2.17,"NE","MAYBERRY",38.2959,-88.5275,3817754,8831650
201803,123449,740275,3,4.08,"WSW","BARNHILL",38.2605,-88.441,3815630,8826460
201803,123449,740275,4,1.54,"WSW","BARNHILL",38.2741,-88.3974,3816446,8823844
201803,123449,740275,5,3.64,"SSE","SIMS",38.3258,-88.4933,3819548,8829598
201803,123449,740275,6,1.11,"NE","WAYNE CITY",38.361,-88.5651,3821660,8833906
201803,123449,740285,1,0,"N","CARMI",38.08,-88.17,384800,8810200
201803,123449,740285,2,1.32,"SE","CARMI MUNI ARPT",38.0887,-88.1305,385322,887830
201803,123449,740285,3,3.23,"SSE","CARMI",38.0374,-88.1458,382244,888748
201803,123449,740285,4,2.45,"E","BROWNSVILLE",38.0242,-88.2055,381452,8812330
201803,123449,740285,5,1.8,"SE","TRUMBULL",38.0613,-88.2068,383678,8812408
201803,123449,740287,1,0,"N","PLUMFIELD",37.88,-89,3752800,8900
201803,123449,740287,2,4.16,"SE","ROYALTON",37.8201,-89.0774,3749206,894644
201803,123449,740287,3,1.53,"S","ROYALTON",37.848,-89.1224,3750880,897344
201803,123449,740287,4,1.37,"NW","ZEIGLER",37.9125,-89.0695,3754750,894170
201803,123449,740287,5,.91,"SSE","NORTH CITY",37.9876,-89.0446,3759256,892676
201803,123449,740287,6,2.17,"S","REND CITY",37.9993,-88.9877,3759958,8859262
201803,123449,740291,1,0,"N","MURPHYSBORO",37.77,-89.33,3746200,8919800
201803,123449,740291,2,2.31,"NE","SAND RIDGE",37.7532,-89.3995,3745192,8923970
201803,123449,740291,3,1.04,"SW","MT CARBON",37.741,-89.3453,3744460,8920718
201803,123449,740291,4,1.07,"NE","MT CARBON",37.7593,-89.3145,3745558,8918870
201803,124061,744561,2,.53,"ENE","MC NATT",36.7336,-94.3114,3644016,9418684
201803,124061,744561,3,.56,"ENE","MC NATT",36.7329,-94.3106,3643974,9418636
201803,124061,744561,4,.33,"E","MC NATT",36.7307,-94.3141,3643842,9418846
201803,124061,744562,1,1.25,"SE","LEOTA",36.5196,-92.0117,3631176,92702
201803,124061,744562,2,1.17,"SE","LEOTA",36.52,-92.0129,3631200,92774
201803,124061,744562,3,1.19,"ESE","LEOTA",36.5217,-92.0112,3631302,92672
201803,124061,744562,4,1.23,"ESE","LEOTA",36.5215,-92.0104,3631290,92624
201803,124061,744563,1,.47,"NNE","GAINESVILLE",36.6067,-92.4281,3636402,9225686
201803,124061,744563,2,.47,"NNE","GAINESVILLE",36.6062,-92.4265,3636372,9225590
201803,124061,744563,3,.5,"NNE","GAINESVILLE",36.6067,-92.4265,3636402,9225590
201803,124061,744563,4,.51,"NNE","GAINESVILLE",36.607,-92.4272,3636420,9225632
201803,124061,744564,1,2.85,"E","ROCKBRIDGE",36.7836,-92.3687,3647016,9222122
201803,124061,744564,2,3.12,"E","ROCKBRIDGE",36.7817,-92.3636,3646902,9221816
201803,124061,744564,3,3.13,"E","ROCKBRIDGE",36.7825,-92.3635,3646950,9221810
201803,124061,744564,4,2.87,"E","ROCKBRIDGE",36.7851,-92.3686,3647106,9222116
201803,124061,744565,1,3.32,"E","LANTON",36.517,-91.7404,3631020,9144424
201803,124061,744565,2,3.44,"E","LANTON",36.5164,-91.7383,3630984,9144298
201803,124061,744565,3,3.44,"E","LANTON",36.5212,-91.738,3631272,9144280
201803,124061,744565,4,3.37,"E","LANTON",36.5208,-91.7394,3631248,9144364
201803,124061,744566,1,3.72,"WSW","VETO",38.0625,-91.8946,383750,9153676
201803,124061,744566,2,3.4,"WSW","VETO",38.0687,-91.8908,384122,9153448
201803,124061,744566,3,3.26,"WSW","VETO",38.0685,-91.8882,384110,9153292
201803,124061,744566,4,3.53,"WSW","VETO",38.0602,-91.8897,383612,9153382
201803,124061,744567,1,1.3,"ENE","OLDEN",36.88,-91.9,3652800,9154000
201803,124061,744568,1,0,"N","(JLN)JOPLIN MUNI ARP",37.15,-94.5,379000,9430000
201804,123260,740674,1,2.68,"SE","WRIGHT",34.89,-87.95,3453400,8757000
201804,123260,740675,1,.57,"E","WATERLOO",34.92,-88.06,3455200,883600
201804,123260,740676,1,2.15,"NNE","WRIGHT",34.95,-87.97,3457000,8758200
201804,123260,740677,1,1.13,"W","MURPHY XRDS",34.98,-87.9,3458800,8754000
201804,123260,740678,1,1.79,"SW","THREET",34.93,-87.84,3455800,8750400
201804,123403,740648,1,.69,"S","GOODHOPE",36.91,-92.8,3654600,9248000
201804,123403,740649,1,1.11,"W","KIRBYVILLE",36.62,-93.19,3637200,9311400
201804,123403,740650,1,.69,"S","OZARK BEACH",36.66,-93.13,3639600,937800
201804,123403,740651,1,1.31,"ENE","FORSYTH",36.69,-93.1,3641400,936000
201804,123403,741139,1,2.21,"E","AVA",36.95,-92.61,3657000,9236600
201804,123679,741873,1,.09,"SSW","HENDERSON",32.1489,-94.8007,328934,9448042
201804,123679,741874,1,2.24,"WNW","SULPHUR SPGS",31.908,-94.7871,3154480,9447226
201804,123679,741875,1,.67,"N","LINN FLAT",31.7898,-94.7301,3147388,9443806
201804,123679,741876,1,.51,"NE","GARRISON",31.8253,-94.494,3149518,9429640
201804,123679,741877,1,.88,"ESE","WASKOM",32.4734,-94.0572,3228404,943432
201804,123679,741878,1,7.62,"NE","BECKVILLE",32.3251,-94.3544,3219506,9421264
201804,123679,741879,1,2.08,"NNE","OAK FLAT",31.808,-94.8067,3148480,9448402
201804,123679,741881,1,.44,"ENE","GARRISON",31.8233,-94.4936,3149398,9429616
201804,123679,741882,1,5.1,"S","CALEDONIA",31.8473,-94.5052,3150838,9430312
201804,123684,741930,1,1.07,"WSW","BRUNO",39.8452,-82.4391,3950712,8226346
201804,123684,741930,2,.47,"SSE","BRUNO",39.8441,-82.4157,3950646,8224942
201804,123684,741931,1,.53,"E","CROOKSVILLE",39.77,-82.09,3946200,825400
201804,123684,741932,1,1.35,"ENE","DURANT",39.758,-81.8968,3945480,8153808
201804,123684,741933,1,.69,"S","ATHENS",39.32,-82.1,3919200,826000
201804,123684,741934,1,.54,"E","HITCHCOCK",38.9,-82.57,3854000,8234200
201804,123684,741935,1,0,"N","BIDWELL",38.92,-82.3,3855200,8218000
201804,123684,741939,1,.54,"W","RIO GRANDE",38.88,-82.38,3852800,8222800
201804,123684,741940,1,.88,"SW","CHESHIRE",38.94,-82.11,3856400,826600
201804,123684,741941,1,.54,"W","MIDDLEPORT",39,-82.06,3900,823600
201804,123684,743016,1,.53,"E","CROOKSVILLE",39.77,-82.09,3946200,825400
201804,123684,743018,1,.54,"E","HITCHCOCK",38.9,-82.57,3854000,8234200
201804,123649,741613,1,.45,"E","KAWELA",21.0699,-156.9631,214194,15657786
201804,123649,741613,2,.46,"ESE","KAWELA",21.0686,-156.9631,214116,15657786
201804,123649,741613,3,.58,"ESE","KAWELA",21.0682,-156.9613,214092,15657678
201804,123649,741613,4,.61,"E","KAWELA",21.0696,-156.9605,214176,15657630
201804,123649,741615,1,.27,"NNE","HONOKOWAI",20.9738,-156.679,2058428,15640740
201804,123649,741615,2,.26,"NNE","HONOKOWAI",20.9736,-156.6789,2058416,15640734
201804,123649,741615,3,.3,"NNE","HONOKOWAI",20.9742,-156.6785,2058452,15640710
201804,123649,741615,4,.31,"NNE","HONOKOWAI",20.9743,-156.6787,2058458,15640722
201804,123649,741625,1,2.96,"WSW","HAWAIIAN PARADISE PK",19.5788,-155.0095,1934728,155570
201804,123649,741625,2,1.8,"WNW","VOLCANO",19.433,-155.254,1925980,15515240
201804,123649,741626,1,1.78,"ESE","NAPILI",20.9718,-156.6439,2058308,15638634
201804,123649,741626,2,1.88,"NNW","PUUIKI",20.7233,-156.0149,2043398,156894
201804,123651,741636,1,1.86,"NW","HAWI",20.246,-155.8531,2014760,15551186
201804,123651,741636,2,7.53,"E","CAPTAIN COOK",19.4593,-155.8066,1927558,15548396
